Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,100,8,P:System.Windows.Forms.Control.Size,,,,,"Dim lblSearch As New Label With {          .Text = ""Search:"",          .Location = New Point(200, Me.ClientSize.Height - 44),          .Size = New Size(50, 20),          .Anchor = AnchorStyles.Bottom Or AnchorStyles.Left,          .TextAlign = ContentAlignment.MiddleLeft      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,100,8,P:System.Windows.Forms.Form.ClientSize,,,,,"Dim lblSearch As New Label With {          .Text = ""Search:"",          .Location = New Point(200, Me.ClientSize.Height - 44),          .Size = New Size(50, 20),          .Anchor = AnchorStyles.Bottom Or AnchorStyles.Left,          .TextAlign = ContentAlignment.MiddleLeft      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,100,8,P:System.Windows.Forms.Control.Location,,,,,"Dim lblSearch As New Label With {          .Text = ""Search:"",          .Location = New Point(200, Me.ClientSize.Height - 44),          .Size = New Size(50, 20),          .Anchor = AnchorStyles.Bottom Or AnchorStyles.Left,          .TextAlign = ContentAlignment.MiddleLeft      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,100,8,P:System.Windows.Forms.Label.Text,,,,,"Dim lblSearch As New Label With {          .Text = ""Search:"",          .Location = New Point(200, Me.ClientSize.Height - 44),          .Size = New Size(50, 20),          .Anchor = AnchorStyles.Bottom Or AnchorStyles.Left,          .TextAlign = ContentAlignment.MiddleLeft      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,100,8,T:System.Windows.Forms.Label,,,,,"Dim lblSearch As New Label With {          .Text = ""Search:"",          .Location = New Point(200, Me.ClientSize.Height - 44),          .Size = New Size(50, 20),          .Anchor = AnchorStyles.Bottom Or AnchorStyles.Left,          .TextAlign = ContentAlignment.MiddleLeft      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,100,8,M:System.Windows.Forms.Label.#ctor,,,,,"Dim lblSearch As New Label With {          .Text = ""Search:"",          .Location = New Point(200, Me.ClientSize.Height - 44),          .Size = New Size(50, 20),          .Anchor = AnchorStyles.Bottom Or AnchorStyles.Left,          .TextAlign = ContentAlignment.MiddleLeft      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,97,8,T:System.Windows.Forms.Control.ControlCollection,,,,,Me.Controls.Add(btnSignalReg)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,97,8,P:System.Windows.Forms.Control.Controls,,,,,Me.Controls.Add(btnSignalReg)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,97,8,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Me.Controls.Add(btnSignalReg)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,96,8,E:System.Windows.Forms.Control.Click,,,,,"AddHandler btnSignalReg.Click, AddressOf ButtonSignalRegMode_Click"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,89,8,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"Dim btnSignalReg As New Button With {              .Name = ""btnSignalReg"",              .Text = ""Signal Reg Mode"",              .Location = New Point(560, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,89,8,P:System.Windows.Forms.Control.Size,,,,,"Dim btnSignalReg As New Button With {              .Name = ""btnSignalReg"",              .Text = ""Signal Reg Mode"",              .Location = New Point(560, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,89,8,P:System.Windows.Forms.Control.Location,,,,,"Dim btnSignalReg As New Button With {              .Name = ""btnSignalReg"",              .Text = ""Signal Reg Mode"",              .Location = New Point(560, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,89,8,P:System.Windows.Forms.ButtonBase.Text,,,,,"Dim btnSignalReg As New Button With {              .Name = ""btnSignalReg"",              .Text = ""Signal Reg Mode"",              .Location = New Point(560, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,89,8,P:System.Windows.Forms.Control.Name,,,,,"Dim btnSignalReg As New Button With {              .Name = ""btnSignalReg"",              .Text = ""Signal Reg Mode"",              .Location = New Point(560, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,89,8,T:System.Windows.Forms.Button,,,,,"Dim btnSignalReg As New Button With {              .Name = ""btnSignalReg"",              .Text = ""Signal Reg Mode"",              .Location = New Point(560, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,89,8,M:System.Windows.Forms.Button.#ctor,,,,,"Dim btnSignalReg As New Button With {              .Name = ""btnSignalReg"",              .Text = ""Signal Reg Mode"",              .Location = New Point(560, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,86,8,T:System.Windows.Forms.Control.ControlCollection,,,,,Me.Controls.Add(btnEditCameras)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,86,8,P:System.Windows.Forms.Control.Controls,,,,,Me.Controls.Add(btnEditCameras)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,86,8,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Me.Controls.Add(btnEditCameras)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,85,8,E:System.Windows.Forms.Control.Click,,,,,"AddHandler btnEditCameras.Click, AddressOf ButtonEditCameras_Click"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,79,8,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"Dim btnEditCameras As New Button With {              .Text = ""Edit Cameras"",              .Location = New Point(430, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGoldenrodYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,79,8,P:System.Windows.Forms.Control.Size,,,,,"Dim btnEditCameras As New Button With {              .Text = ""Edit Cameras"",              .Location = New Point(430, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGoldenrodYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,79,8,P:System.Windows.Forms.Control.Location,,,,,"Dim btnEditCameras As New Button With {              .Text = ""Edit Cameras"",              .Location = New Point(430, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGoldenrodYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,79,8,P:System.Windows.Forms.ButtonBase.Text,,,,,"Dim btnEditCameras As New Button With {              .Text = ""Edit Cameras"",              .Location = New Point(430, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGoldenrodYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,79,8,T:System.Windows.Forms.Button,,,,,"Dim btnEditCameras As New Button With {              .Text = ""Edit Cameras"",              .Location = New Point(430, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGoldenrodYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,79,8,M:System.Windows.Forms.Button.#ctor,,,,,"Dim btnEditCameras As New Button With {              .Text = ""Edit Cameras"",              .Location = New Point(430, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGoldenrodYellow          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,76,8,T:System.Windows.Forms.Control.ControlCollection,,,,,Me.Controls.Add(btnEditVehicles)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,76,8,P:System.Windows.Forms.Control.Controls,,,,,Me.Controls.Add(btnEditVehicles)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,76,8,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Me.Controls.Add(btnEditVehicles)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,75,8,E:System.Windows.Forms.Control.Click,,,,,"AddHandler btnEditVehicles.Click, AddressOf ButtonEditVehicles_Click"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,69,8,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"Dim btnEditVehicles As New Button With {              .Text = ""Edit Vehicles"",              .Location = New Point(290, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightSalmon          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,69,8,P:System.Windows.Forms.Control.Size,,,,,"Dim btnEditVehicles As New Button With {              .Text = ""Edit Vehicles"",              .Location = New Point(290, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightSalmon          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,69,8,P:System.Windows.Forms.Control.Location,,,,,"Dim btnEditVehicles As New Button With {              .Text = ""Edit Vehicles"",              .Location = New Point(290, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightSalmon          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,69,8,P:System.Windows.Forms.ButtonBase.Text,,,,,"Dim btnEditVehicles As New Button With {              .Text = ""Edit Vehicles"",              .Location = New Point(290, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightSalmon          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,69,8,T:System.Windows.Forms.Button,,,,,"Dim btnEditVehicles As New Button With {              .Text = ""Edit Vehicles"",              .Location = New Point(290, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightSalmon          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,69,8,M:System.Windows.Forms.Button.#ctor,,,,,"Dim btnEditVehicles As New Button With {              .Text = ""Edit Vehicles"",              .Location = New Point(290, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightSalmon          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,66,8,T:System.Windows.Forms.Control.ControlCollection,,,,,Me.Controls.Add(btnEditLidar)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,66,8,P:System.Windows.Forms.Control.Controls,,,,,Me.Controls.Add(btnEditLidar)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,66,8,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Me.Controls.Add(btnEditLidar)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,65,8,E:System.Windows.Forms.Control.Click,,,,,"AddHandler btnEditLidar.Click, AddressOf ButtonEditLidar_Click"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,59,8,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"Dim btnEditLidar As New Button With {              .Text = ""Edit LiDAR Devices"",              .Location = New Point(140, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightBlue          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,59,8,P:System.Windows.Forms.Control.Size,,,,,"Dim btnEditLidar As New Button With {              .Text = ""Edit LiDAR Devices"",              .Location = New Point(140, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightBlue          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,59,8,P:System.Windows.Forms.Control.Location,,,,,"Dim btnEditLidar As New Button With {              .Text = ""Edit LiDAR Devices"",              .Location = New Point(140, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightBlue          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,59,8,P:System.Windows.Forms.ButtonBase.Text,,,,,"Dim btnEditLidar As New Button With {              .Text = ""Edit LiDAR Devices"",              .Location = New Point(140, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightBlue          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,59,8,T:System.Windows.Forms.Button,,,,,"Dim btnEditLidar As New Button With {              .Text = ""Edit LiDAR Devices"",              .Location = New Point(140, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightBlue          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,59,8,M:System.Windows.Forms.Button.#ctor,,,,,"Dim btnEditLidar As New Button With {              .Text = ""Edit LiDAR Devices"",              .Location = New Point(140, yPos),              .Size = New Size(140, 30),              .BackColor = Color.LightBlue          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,56,8,T:System.Windows.Forms.Control.ControlCollection,,,,,Me.Controls.Add(btnToggleOxts)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,56,8,P:System.Windows.Forms.Control.Controls,,,,,Me.Controls.Add(btnToggleOxts)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,56,8,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Me.Controls.Add(btnToggleOxts)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,55,8,E:System.Windows.Forms.Control.Click,,,,,"AddHandler btnToggleOxts.Click, AddressOf ButtonToggleOxts_Click"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,49,8,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"Dim btnToggleOxts As New Button With {              .Text = ""Toggle OXTS"",              .Location = New Point(10, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGreen          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,49,8,P:System.Windows.Forms.Control.Size,,,,,"Dim btnToggleOxts As New Button With {              .Text = ""Toggle OXTS"",              .Location = New Point(10, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGreen          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,49,8,P:System.Windows.Forms.Control.Location,,,,,"Dim btnToggleOxts As New Button With {              .Text = ""Toggle OXTS"",              .Location = New Point(10, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGreen          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,49,8,P:System.Windows.Forms.ButtonBase.Text,,,,,"Dim btnToggleOxts As New Button With {              .Text = ""Toggle OXTS"",              .Location = New Point(10, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGreen          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,49,8,T:System.Windows.Forms.Button,,,,,"Dim btnToggleOxts As New Button With {              .Text = ""Toggle OXTS"",              .Location = New Point(10, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGreen          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,49,8,M:System.Windows.Forms.Button.#ctor,,,,,"Dim btnToggleOxts As New Button With {              .Text = ""Toggle OXTS"",              .Location = New Point(10, yPos),              .Size = New Size(120, 30),              .BackColor = Color.LightGreen          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,38,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.Columns(2).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,38,8,T:System.Windows.Forms.DataGridViewColumnCollection,,,,,DataGridViewParams.Columns(2).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,38,8,P:System.Windows.Forms.DataGridView.Columns,,,,,DataGridViewParams.Columns(2).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,38,8,T:System.Windows.Forms.DataGridViewColumn,,,,,DataGridViewParams.Columns(2).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,38,8,P:System.Windows.Forms.DataGridViewColumnCollection.Item(System.Int32),,,,,DataGridViewParams.Columns(2).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,38,8,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,DataGridViewParams.Columns(2).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,37,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.Columns(1).ReadOnly = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,37,8,T:System.Windows.Forms.DataGridViewColumnCollection,,,,,DataGridViewParams.Columns(1).ReadOnly = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,37,8,P:System.Windows.Forms.DataGridView.Columns,,,,,DataGridViewParams.Columns(1).ReadOnly = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,37,8,T:System.Windows.Forms.DataGridViewColumn,,,,,DataGridViewParams.Columns(1).ReadOnly = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,37,8,P:System.Windows.Forms.DataGridViewColumnCollection.Item(System.Int32),,,,,DataGridViewParams.Columns(1).ReadOnly = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,37,8,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,DataGridViewParams.Columns(1).ReadOnly = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,36,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.Columns(0).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,36,8,T:System.Windows.Forms.DataGridViewColumnCollection,,,,,DataGridViewParams.Columns(0).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,36,8,P:System.Windows.Forms.DataGridView.Columns,,,,,DataGridViewParams.Columns(0).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,36,8,T:System.Windows.Forms.DataGridViewColumn,,,,,DataGridViewParams.Columns(0).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,36,8,P:System.Windows.Forms.DataGridViewColumnCollection.Item(System.Int32),,,,,DataGridViewParams.Columns(0).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,36,8,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,DataGridViewParams.Columns(0).ReadOnly = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,35,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.ReadOnly = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,35,8,P:System.Windows.Forms.DataGridView.ReadOnly,,,,,DataGridViewParams.ReadOnly = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,34,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.MultiSelect = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,34,8,P:System.Windows.Forms.DataGridView.MultiSelect,,,,,DataGridViewParams.MultiSelect = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,33,8,T:System.Windows.Forms.DataGridViewSelectionMode,,,,,DataGridViewParams.SelectionMode = DataGridViewSelectionMode.FullRowSelect
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,33,8,T:System.Windows.Forms.DataGridViewSelectionMode,,,,,DataGridViewParams.SelectionMode = DataGridViewSelectionMode.FullRowSelect
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,33,8,F:System.Windows.Forms.DataGridViewSelectionMode.FullRowSelect,,,,,DataGridViewParams.SelectionMode = DataGridViewSelectionMode.FullRowSelect
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,33,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.SelectionMode = DataGridViewSelectionMode.FullRowSelect
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,33,8,T:System.Windows.Forms.DataGridViewSelectionMode,,,,,DataGridViewParams.SelectionMode = DataGridViewSelectionMode.FullRowSelect
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,33,8,P:System.Windows.Forms.DataGridView.SelectionMode,,,,,DataGridViewParams.SelectionMode = DataGridViewSelectionMode.FullRowSelect
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,32,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.AllowUserToDeleteRows = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,32,8,P:System.Windows.Forms.DataGridView.AllowUserToDeleteRows,,,,,DataGridViewParams.AllowUserToDeleteRows = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,31,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.AllowUserToAddRows = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,31,8,P:System.Windows.Forms.DataGridView.AllowUserToAddRows,,,,,DataGridViewParams.AllowUserToAddRows = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,30,8,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,DataGridViewParams.AutoSizeColumnsMode = DataGridViewAutoSizeColumnsMode.Fill
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,30,8,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,DataGridViewParams.AutoSizeColumnsMode = DataGridViewAutoSizeColumnsMode.Fill
